COPT_LEMMA,POS 1,POS 2,FORMS,SENSES
ⲁⲗⲓⲗⲓ ,['1'],[],['ⲁⲗⲓⲗⲓ'],"[' ""field mouse""']"
ⲁⲗⲟϫ ,['1'],[],"['ⲁⲗⲱϫ', 'ⲁⲗⲟϫ']","[' ""thigh, knees"" etc.']"
ⲁⲗⲱϫ ,['1'],[],"['ⲁⲗⲱϫ', 'ⲁⲗⲟϫ']","[' ""blow, slap""(?) Mk 14:65']"
ⲁⲙⲉ (*) ,['1'],[],"['ⲁⲙⲉⲩ', 'ⲁⲙⲏⲟⲩ', 'ⲁⲙⲉ', 'ⲁⲙⲏ']","[' ""shepherd, pastor""']"
ⲁⲙⲣⲉ ,['1'],"[' (f., m-g uncertain)']",['ⲁⲙⲣⲉ'],[]
ⲁⲙⲓⲥⲓ ,['1'],[],['ⲁⲙⲓⲥⲓ'],"[' ""dill""']"
ⲁⲙⲏⲓⲣⲓ ,['1'],[],['ⲁⲙⲏⲓⲣⲓ'],"[' ""inundation""']"
ⲁⲙⲏϣ ,['1'],[],['ⲁⲙⲏϣ'],"[' ""anvil""']"
ⲁⲛⲁⲓ ,['5'],[],['ⲁⲛⲁⲓ'],"[' ""be good""']"
ⲁⲛⲍⲏⲃ ,['1'],[],['ⲁⲛⲍⲏⲃ'],"[' ""school""']"
ⲁⲛⲑⲟⲩⲥ ,['1'],[],['ⲁⲛⲑⲟⲩⲥ'],"[' ""lizard""']"
ⲁⲛⲑⲁϣ ,['1'],[],['ⲁⲛⲑⲁϣ'],"[' ""sneeze""']"
ⲁⲣϣⲓⲛ ,['1'],[],['ⲁⲣϣⲓⲛ'],"[' ""lentil""']"
ⲁⲥⲓⲁⲓ ,['5'],[],"['ⲥⲁⲓⲱⲟⲩ', 'ⲁⲥⲓⲱⲟⲩ', 'ⲁⲥⲓⲁⲓ', 'ⲉⲥⲓⲉ']","[' ""be light, relieved""']"
ⲁⲥⲡⲓ ,['1'],[],['ⲁⲥⲡⲓ'],"[' ""language, speech""']"
ⲁⲥⲟⲩⲓ ,['1'],[],['ⲁⲥⲟⲩⲓ'],"[' ""purse, wallet""']"
ⲁⲩⲓⲥ ,['5'],[],"['ⲁⲩⲓⲥⲉ', 'ⲁⲩⲓⲥ']","[' ""come hither""']"
ⲁⲟⲩⲏⲧ ,['1'],[],"['ⲁⲟⲩⲏⲧ', 'ⲁⲟⲩⲃⲏⲧ', 'ⲁⲃⲏⲧ']","[' ""(mon.) congregation""']"
ⲁϧⲓ ,['1'],[],"['ⲁϧⲓ', 'ⲁⲭⲓ']","[' ""marsh herbage""']"
ⲁϧⲱⲣⲓ ,['1'],[],"['ⲁϧⲱⲣⲓ', 'ⲁϧⲱⲓⲣⲓ']","[' ""asp""']"
ⲁϫⲱ ,['1'],[],"['ⲉϫⲟⲩ', 'ⲁϫⲟⲩ', 'ⲁϫⲱ', 'ⲁϫⲟ', 'ⲉϫⲱ']","[' ""viper""']"
ⲁϫⲟⲗϯ ,['1'],[],['ⲁϫⲟⲗϯ'],"[' ""wagon, cart""']"
ⲉⲕⲱⲧ ,['1'],[],"['ⲉⲕⲟⲧ', 'ⲉⲕⲱⲧ', 'ⲉⲕⲟϯ']","[' ""builder, mason""']"
ⲗⲱⲓⲗⲓ (*) ,['1'],[],['ⲗⲱⲓⲗⲓ'],"[' ""tail, buttocks""']"
ⲟⲛϩ ,['1'],[],['ⲟⲛϩ'],"[' ""yard, court""']"
ϩⲁⲑⲏⲣ ,['1'],[],"['ϩⲁⲑⲏⲣ', 'ⲁⲛⲑⲉⲣⲁ', 'ⲁⲛⲑⲏⲣ', 'ⲁⲑⲏⲣ']","[' ""hammer""']"
ϩⲗⲟⲗ ,['1'],[],"['ϩⲗⲟⲗ', 'ⲉϩⲗⲟⲗ']","[' ""darkness""']"
ϩⲁⲗⲕⲟⲩ ,['1'],[],"['ϩⲁⲗⲕⲟⲩ', 'ⲁⲗⲕⲟⲩ']","[' ""sickle""']"
ϩⲁⲗⲁⲕ ,['1'],[],"['ϩⲁⲗⲁⲕ', 'ⲁⲗⲁⲕ']","[' ""ring""']"
ϩⲱⲗⲕ ,['5'],[],"['ϩⲱⲗⲕ', 'ϩⲟⲗⲕ']","[' ""twist, roll, braid""']"
ϩⲗⲱⲓⲗⲓ ,['5'],[],"['ϩⲗⲱⲓⲗⲓ', 'ⲗⲱⲓⲗⲓ']","[' ""be borne, float""']"
ϩⲁⲗⲙⲓ ,['1'],[],['ϩⲁⲗⲙⲓ'],"[' ""dung, slime""']"
"ⲗⲁⲡⲗⲉⲡ, ⲁⲗ. ",['5'],[],"['ⲗⲱⲃⲗⲉⲃ', 'ⲁⲗⲁⲡⲗⲉⲃ', 'ⲗⲟⲃⲗⲉⲃ', 'ⲗⲁⲡⲗⲉⲡ', 'ⲁⲗⲁⲡⲗⲉⲡ', 'ⲁⲗⲁⲃⲗⲉⲡ', 'ⲁⲗⲁⲃⲗⲉⲃ']","[' ""be despondent""']"
ϩⲣⲟϣ ,['5'],[],"['ϩⲟⲣϣ', 'ϩⲣⲟϣ']","[' ""be(come) cold""']"
ϫⲟ ,['1'],[],"['ⲁϫⲱ', 'ⲁϫⲟ', 'ϫⲟ']","[' ""crook-backed""']"
ⲁϭⲣⲏⲛ ,['1'],[],"['ⲁϭⲣⲏⲛ', 'ⲁⲧϭⲣⲏⲛ']","[' ""barren female""']"
ⲃⲏ ,['1'],[],['ⲃⲏ'],"[' ""grave""']"
"ⲃⲁⲗϩⲙⲟⲩ, ⲃⲁⲗⲛⲉⲙⲟⲩ (*) ",['33'],[],"['ⲃⲁⲗϩⲙⲱⲟⲩ', 'ⲃⲁⲗϩⲙⲟⲩ', 'ⲃⲁⲗⲛⲉⲙⲙⲱⲟⲩⲓ', 'ⲃⲁⲗⲛⲉⲙⲱⲟⲩⲓ', 'ⲃⲁⲗⲛⲉⲙⲟⲩ']","[' ""Blemys""']"
ⲃⲉⲗϩⲱⲗ ,['1'],[],"['ⲃⲉⲣϩⲱⲗ', 'ⲃⲉⲗϩⲱⲗ']","[' ""(kind of) date-palm""']"
ⲃⲉⲗϫ ,['1'],[],['ⲃⲉⲗϫ'],"[' ""earthenware, pottery""']"
ⲃⲁⲉⲙⲡⲓ ,['1'],[],['ⲃⲁⲉⲙⲡⲓ'],"[' ""goat""']"
ⲃⲏⲛⲓ ,['1'],[],"['ⲃⲏⲛⲓ', 'ⲃⲉⲛⲓ']","[' ""swallow""']"
ⲃⲓⲛⲁϫ ,['1'],[],"['ⲃⲏⲛⲁϫ', 'ⲃⲓⲛⲁϫ']","[' ""dish"" (< Gr ⲡⲓⲛⲁⲝ)']"
ⲃⲉⲣⲃⲉⲣ ,['5'],[],['ⲃⲉⲣⲃⲉⲣ'],"[' ""boil""']"
ⲃⲉⲣⲥⲓϯ ,['1'],[],['ⲃⲉⲣⲥⲓϯ'],"[' ""basket""']"
ⲃⲁⲣⲱⲧ ,['1'],[],"['ⲃⲁⲣⲱⲑ', 'ⲃⲁⲣⲱⲧ', 'ⲃⲁⲣⲟⲧ']","[' ""brass, bronze""']"
ⲃⲉⲣϣⲏⲟⲩ ,['1'],[],['ⲃⲉⲣϣⲏⲟⲩ'],"[' ""coriander seed""']"
ⲃⲏⲧ ,['1'],[],['ⲃⲏⲧ'],"[' ""palm-leaf""']"
ⲃⲁϣⲟⲩϣ ,['1'],[],['ⲃⲁϣⲟⲩϣ'],"[' ""rue""']"
ⲃⲟϥ ,['1'],[],['ⲃⲟϥ'],"[' ""lung""']"
ⲃⲁϫⲓ ,['1'],[],['ⲃⲁϫⲓ'],"[' ""blow""']"
ⲃⲏϫ ,['1'],[],"['ⲃⲏϫ', 'ⲃⲉϫⲓ']","[' ""falcon""']"
ⲃⲓϫⲓ ,['5'],[],['ⲃⲓϫⲓ'],"[' ""be wrecked""']"
ⲟⲩⲱⲓⲛⲓ ,['1'],[],"['ⲟⲩⲱⲛⲓ', 'ⲃⲟⲛⲓ', 'ⲃⲟⲓⲛⲓ', 'ⲟⲩⲱⲓⲛⲓ']","[' ""harp""']"
ⲟⲩⲟⲥⲉⲣ ,['1'],[],"['ⲟⲩⲟⲥⲉⲣ', 'ⲃⲟⲥⲉⲣ']","[' ""oar""']"
ⲟⲩⲁϩⲙⲓ ,['1'],[],"['ⲟⲩⲁϩⲙⲓ', 'ⲃⲁϩⲙⲓ']","[' ""(thing) added, storey""']"
ⲟⲩⲉϫⲣⲟ ,['1'],[],"['ⲟⲩⲉϫⲣⲱⲟⲩ', 'ⲟⲩⲉϫⲣⲟ', 'ⲃⲁϫⲣⲱⲟⲩ']","[' ""door-post""']"
ⲟⲩⲟϫⲟⲩⲉϫ ,['5'],[],"['ⲟⲩⲟϫⲟⲩⲉϫ', 'ⲟⲩⲟϫⲃⲉϫ', 'ⲃⲉϫⲃⲱϫϥ', 'ⲃⲉϫⲃⲱϫⲥ', 'ⲃⲉϫⲃⲱϫⲟⲩ', 'ⲃⲟϫⲃⲉϫ']","[' ""chew, crush""']"
ϥⲟϫⲥ ,['1'],[],['ϥⲟϫⲥ'],"[' ""leap, dance""']"
ϥⲟⲧⲥⲓ ,['1'],[],"['ϥⲟϫⲥⲓ', 'ϥⲟⲧⲥⲓ', 'ⲫⲟⲧⲥⲓ']","[' ""leap""']"
ⲁⲙϣⲓ ,['1'],[],['ⲁⲙϣⲓ'],"[' ""rope""']"
ⲁⲛⲧⲉⲗⲉⲥ ,['1'],[],['ⲁⲛⲧⲉⲗⲉⲥ'],"[' ""assembly, festival""']"
ⲁⲟⲩⲱ ,['1'],[],"['ⲁⲩⲱ', 'ⲛⲁⲟⲩⲱ', 'ⲁⲟⲩⲱ', 'ⲁⲃⲱ']","[' ""pledge, surety""']"
ⲉⲃⲟ ,['1'],[],"['ⲉⲃⲱⲟⲩ', 'ⲉⲃⲟ']","[' ""dumb (person)""']"
ⲉⲓⲟⲩⲏⲗ ,['1'],[],['ⲉⲓⲟⲩⲏⲗ'],"[' ""hart, hind""']"
ⲉⲗⲕⲥ ,['1'],[],"['ⲉⲗⲝ', 'ⲉⲗⲕⲥ']","[' ""bend, corner""']"
ⲉⲗϫⲱⲃ ,['1'],[],['ⲉⲗϫⲱⲃ'],"[' ""heron""']"
ⲉⲙⲟⲩ ,['1'],[],['ⲉⲙⲟⲩ'],"[' ""cat""']"
ⲉⲙⲃⲣⲱ ,['1'],[],"['ⲉⲙⲣⲱ', 'ⲉⲙⲃⲣⲱ', 'ⲁⲛⲉⲙⲣⲱ']","[' ""harbour, landing stage""']"
ⲉⲙⲃⲣⲓⲥ ,['1'],[],['ⲉⲙⲃⲣⲓⲥ'],"[' ""new wine, must""']"
ⲉⲙⲣⲱⲙ ,['1'],[],"['ⲙⲣⲱⲙ', 'ⲙⲣⲟⲙ', 'ⲉⲙⲣⲱⲙ']","[' ""pillow""']"
ⲉⲛ ,['1'],[],['ⲉⲛ'],"[' ""ape""']"
ⲉⲡⲏⲡ ,['1'],[' (name of 11th month)'],"['ⲉⲡⲓⲡ', 'ⲉⲡⲏⲡ']",[]
ⲉⲣⲃⲓ ,['1'],[],['ⲉⲣⲃⲓ'],"[' ""enclosure, pen""']"
ⲉⲣⲃⲓⲛ ,['1'],[],['ⲉⲣⲃⲓⲛ'],"[' ""papyrus""']"
ⲉⲣⲃⲱⲥ ,['1'],[],['ⲉⲣⲃⲱⲥ'],"[' ""rope (of single ply)""']"
ⲉⲣⲃⲓⲥⲓ ,['1'],[],['ⲉⲣⲃⲓⲥⲓ'],"[' ""hemp""']"
ⲉⲣⲥⲱ ,['1'],[],"['ⲉⲣⲥⲱⲟⲩ', 'ⲉⲣⲥⲱ']","[' ""fold""']"
ⲉⲣⲧⲱ ,['1'],[],['ⲉⲣⲧⲱ'],"[' ""span""']"
(ⲉ)ⲣⲏⲧ ,['5'],[],"['ⲉⲣⲏⲧ', 'ⲣⲏⲧ']","[' ""promise, vow""']"
ⲉⲣⲧⲟⲃ ,['1'],[],"['ⲉⲣⲧⲟⲡ', 'ⲉⲣⲧⲱⲃ', 'ⲉⲣⲧⲟⲃ']","[' ""artaba""']"
ⲉⲣϣⲱⲛ ,['1'],[],['ⲉⲣϣⲱⲛ'],"[' ""cloak, covering""']"
ⲉⲣϫ ,['1'],[],"['ⲉⲣϫ', 'ⲉⲣϣ']","[' ""small bird, chicken""']"
ⲉⲥⲕⲓ ,['1'],[],['ⲉⲥⲕⲓ'],"[' ""delay""']"
ⲉⲩⲛⲓ ,['1'],[],['ⲉⲩⲛⲓ'],"[' ""millstone, mill""']"
ⲉⲫⲱⲧ ,['1'],[],"['ⲉⲫⲱⲧ', 'ⲁⲫⲱⲧ']","[' ""(kind of) crocodile""']"
ⲉϣⲟ ,['1'],[],"['ⲉϣⲟ', 'ϣⲟ']","[' ""bran""']"
ⲉϣⲱ ,['1'],[],"['ⲉϣⲱ', 'ⲉϣⲁⲩ']","[' ""sow""']"
ⲉϥϫⲓ ,['1'],[],['ⲉϥϫⲓ'],"[' ""wrinkle""']"
ⲉϭⲟⲩ ,['1'],[],"['ⲉϭⲟⲩ', 'ⲉϣⲟⲩ']","[' ""tongs, pincers""']"
ⲓⲁⲗ ,['1'],[],['ⲓⲁⲗ'],"[' ""mirror""']"
ⲓⲉⲗⲉⲗ ,['5'],[],"['ⲓⲉⲗⲉⲗ', 'ⲉⲗⲉⲗ']","[' ""shine, glitter""']"
ⲍⲉⲛⲍⲉⲛ ,['1'],[],['ⲍⲉⲛⲍⲉⲛ'],"[' ""lizard, chameleon""']"
ⲏⲓ ,['1'],[],"['ⲏⲉⲓ', 'ⲏⲓ']","[' ""pair, couple""']"
ⲏⲡⲥ ,['1'],[],['ⲏⲡⲥ'],"[' ""number""']"
ⲑⲃⲏⲗ ,['1'],[],['ⲑⲃⲏⲗ'],"[' ""fold"" (?)']"
ⲑⲟⲙⲧⲉⲙ ,['5'],[],"['ⲧⲉⲙⲑⲱⲙ', 'ⲧⲟⲙⲧⲉⲙ', 'ⲑⲟⲙⲧⲉⲙ']","[' ""darken""']"
ⲑⲣⲓⲙ ,['1'],[],['ⲑⲣⲓⲙ'],"[' ""quicksilver""']"
ⲑⲉⲣϣ ,['1'],[],['ⲑⲉⲣϣ'],"[' ""linseed""']"
ⲑⲱⲣϣ (?) ,['5'],[],"['ⲑⲱⲣϣ', 'ⲧⲟⲣϣ', 'ⲑⲟⲣϣ']","[' ""be red""']"
ⲑⲱⲣϣ (?) ,['5'],[],"['ⲑⲱⲣϣ', 'ⲧⲟⲣϣ', 'ⲑⲟⲣϣ']","[' ""stare in astonishmt""']"
ⲑⲟⲩⲑⲟⲩ ,['5'],[],['ⲑⲟⲩⲑⲟⲩ'],"[' ""have lentigo""']"
ⲑⲱⲟⲩⲧ ,['1'],[' (name of 1st month)'],['ⲑⲱⲟⲩⲧ'],[]
ⲑⲟϧⲧⲉϧ ,['5'],[],"['ⲑⲟϧⲑⲉϧ', 'ⲑⲉϧⲑⲱϧϥ', 'ⲑⲉϧⲑⲱϧⲥ', 'ⲑⲉϧⲑⲱϧ', 'ⲑⲉϧⲑⲱϧⲟⲩ', 'ⲑⲟϧⲧⲉϧ']","[' ""mix, confuse""']"
ⲧϩⲉⲙⲕⲟ ,['5'],[],"['ⲑⲉⲙⲕⲟ', 'ⲧϩⲉⲙⲕⲟϥ', 'ⲧϩⲉⲙⲕⲏⲟⲩⲧ', 'ⲧϩⲉⲙⲕⲱⲟⲩ', 'ⲧϩⲉⲙⲕⲟⲥ', 'ⲧϩⲉⲙⲕⲟⲛ', 'ⲧϩⲉⲙⲕⲟ', 'ⲑⲉⲙⲑⲟϥ']","[' ""afflict, humiliate""']"
ⲓⲁⲃⲓ ,['1'],[],['ⲓⲁⲃⲓ'],"[' ""pus, sickness""']"
ⲓⲟⲣ ,['1'],[],['ⲓⲟⲣ'],"[' ""canal""']"
ⲓⲱⲣⲉⲙ ,['5'],[],"['~ⲱⲣⲉⲙ', '~ⲟⲣⲉⲙ', 'ⲓⲟⲣⲉⲙ', 'ⲓⲱⲣⲉⲙ']","[' ""stare, be astonished""']"
ⲓⲱⲣϩ ,['5'],[],"['ⲓⲟⲣϩϥ', 'ⲓⲟⲣϩⲥ', 'ⲓⲟⲣϩⲟⲩ', 'ⲓⲱⲣϩ']","[' ""see, perceive""']"
ⲓⲧⲉⲛ ,['1'],[],"['ⲓⲧⲉⲙ', 'ⲉⲓⲧⲉⲛ', 'ⲓⲧⲉⲛ', 'ϩⲓⲧⲉⲛ']","[' ""dust""']"
ⲓϣ ,['1'],[],['ⲓϣ'],"[' ""urine""']"
ⲓϧ ,['1'],[],['ⲓϧ'],"[' ""demon""']"
ⲕⲁⲃⲁⲓ ,['1'],[],"['ⲕⲁⲃⲁⲓⲧⲏⲥ', 'ⲕⲁⲃⲁⲓ']","[' ""wickerwork""']"
ⲕⲟⲃϩ ,['1'],[],['ⲕⲟⲃϩ'],"[' ""sinew, cord""']"
ⲕⲱⲕ ,['5'],[],"['ⲭⲱⲕ', 'ⲕⲟⲕϥ', 'ⲕⲟⲕⲥ', 'ⲕⲱⲕ', 'ⲕⲟⲕⲟⲩ', 'ⲕⲏⲕ', 'ⲕⲉⲕ', 'ⲕⲁⲕ']","[' ""peel, strip""']"
ⲕⲏⲕⲥ ,['1'],[],"['ⲕⲏⲕⲥ', 'ⲕⲉⲕⲥ']","[' ""strip, scale""']"
ⲕⲟⲩⲕⲟⲩⲫⲁⲧ ,['1'],[],['ⲕⲟⲩⲕⲟⲩⲫⲁⲧ'],"[' ""hoopoe""']"
ⲕⲉⲗ ,['1'],[' (a fish)'],"['ⲕⲏⲗ', 'ⲕⲉⲗ']",[]
ⲕⲉⲗⲓ ,['1'],[],"['ⲕⲉⲗⲓ', 'ⲕⲉⲗ', 'ⲕⲁⲗ', 'ⲕⲁⲗ']","[' ""bolt, joint, knee""']"
ⲕⲁⲗⲏ ,['1'],[],"['ⲁⲕⲗⲏ', 'ⲕⲁⲗⲏ']","[' ""weasel""']"
ⲕⲉⲗⲉⲃⲓⲛ ,['1'],[],"['ⲕⲉⲗⲉⲩⲃⲓⲛ', 'ⲕⲉⲗⲃⲓⲛ', 'ⲕⲉⲗⲉⲃⲓⲛ']","[' ""axe, pickaxe""']"
ⲕⲉⲗⲕⲁ ,['1'],[],['ⲕⲉⲗⲕⲁ'],"[' ""lump, pustule""']"
ⲕⲟⲗⲕⲉⲗ ,['1'],[' (m-g unclear: mud?)'],['ⲕⲟⲗⲕⲉⲗ'],[]
ⲕⲉⲗⲉⲗⲓ ,['1'],[],['ⲕⲉⲗⲉⲗⲓ'],"[' ""wooden board"" etc.']"
ⲕⲁⲗⲁⲛⲕⲉϩ ,['1'],[],"['ⲕⲁⲗⲁⲛⲕⲉϩ', 'ⲕⲁⲗⲁⲛⲕⲁϩ']","[' ""elbow""']"
ⲕⲉⲗⲱⲗ ,['1'],[],"['ⲭⲗⲟⲗ', 'ⲕⲉⲗⲱⲗ', 'ⲕⲉⲗⲟⲗⲓ', 'ⲉⲕⲗⲟⲗⲓ', 'ⲕⲟⲩⲗⲱⲗ']","[' ""pitcher, jar""']"
ⲕⲉⲗⲱⲗ ,['1'],[],"['ⲕⲉⲗⲱⲗ', 'ⲁⲕⲉⲗⲱⲗ']","[' ""curling hair""']"
ⲕⲉⲗⲗⲟϫ ,['1'],[],['ⲕⲉⲗⲗⲟϫ'],"[' ""puppy, whelp""']"
ⲕⲁⲗⲁⲙⲫⲟ ,['1'],[],"['ⲕⲁⲗⲁⲙⲫⲱⲟⲩ', 'ⲕⲁⲗⲁⲙⲫⲟ']","[' ""hill""']"
ⲕⲟⲗⲡⲥ ,['1'],[],['ⲕⲟⲗⲡⲥ'],"[' ""theft""']"
ⲕⲉⲗⲫⲁϫ ,['1'],[],['ⲕⲉⲗⲫⲁϫ'],"[' ""truffle""']"
ⲕⲉⲗϥⲓ ,['1'],[],['ⲕⲉⲗϥⲓ'],"[' ""eyelid""']"
ⲕⲟⲙⲓ ,['1'],[],['ⲕⲟⲙⲓ'],"[' ""gum""']"
ⲕⲛⲓⲕⲓϫⲓ ,['1'],[' (vessel/measure?)'],['ⲕⲛⲓⲕⲓϫⲓ'],[]
ⲕⲉⲛⲉⲫⲓⲧⲉⲛ ,['1'],[' (baked: loaf? cake?)'],"['ⲕⲉⲛⲉⲫⲓⲧⲏⲥ', 'ⲕⲉⲛⲉⲫⲓⲧⲉⲛ']",[]
ⲕⲟⲩⲣ ,['1'],[],"['ⲕⲟⲩⲣⲛ', 'ⲕⲁⲩⲣⲓ', 'ⲕⲟⲩⲣ']","[' ""deaf (person)""']"
ⲕⲟⲩⲣ ,['1'],[],['ⲕⲟⲩⲣ'],"[' ""blow""']"
ⲕⲟⲣⲟⲩ ,['1'],[' (a coin)'],"['ⲕⲁⲣⲟⲩ', 'ⲕⲟⲣⲟⲩ']",[]
ⲕⲁⲣⲓ ,['1'],[],['ⲕⲁⲣⲓ'],"[' ""gullet, belly""']"
ⲕⲟⲣⲁⲝ ,['31'],[' (ⲕⲟⲣⲕⲥ)'],"['ⲕⲟⲣⲁⲝ', 'ⲕⲟⲣⲕⲥ']",[]
ⲕⲉⲣⲙⲓ ,['1'],[],['ⲕⲉⲣⲙⲓ'],"[' ""ash, soot, dust""']"
ⲕⲁⲣⲁⲡⲏⲡ ,['1'],[],"['ⲕⲁⲣⲁⲡⲓⲡ', 'ⲕⲁⲣⲁⲡⲏⲡ']","[' ""hoopoe""']"
ⲕⲁⲣⲟⲩⲥ ,['1'],[],['ⲕⲁⲣⲟⲩⲥ'],"[' ""curled"" (of hair)']"
ⲕⲱⲣϣ ,['5'],[],['ⲕⲱⲣϣ'],"[' ""cajole""']"
ⲕⲉⲣϩⲉ ,['1'],[],['ⲕⲉⲣϩⲉ'],"[' ""bald (person)""']"
ⲕⲧⲟ ,['5'],[],"['ⲕⲧⲏⲟⲩⲧ', 'ⲕⲧⲟ', 'ⲕⲧⲉ']","[' ""turn, surround""']"
ⲕⲁⲧⲱ ,['1'],[],['ⲕⲁⲧⲱ'],"[' ""boat, skiff""']"
ⲕⲟⲧ ,['1'],[],['ⲕⲟⲧ'],"[' ""turn, visit""']"
ⲕⲟⲧ ,['1'],[],['ⲕⲟⲧ'],"[' ""wheel""']"
ⲕⲟⲧ ,['1'],[],"['ⲕⲟⲧ', 'ⲕⲁⲧ']","[' ""basket""']"
ⲕⲟⲧⲥ ,['1'],[],['ⲕⲟⲧⲥ'],"[' ""turning, circuit""']"
ⲕⲟⲧⲥⲓ ,['1'],[],['ⲕⲟⲧⲥⲓ'],"[' ""circuit"" (?)']"
ⲕⲁⲧⲙⲓⲥ ,['1'],[],['ⲕⲁⲧⲙⲓⲥ'],"[' ""mulberry""']"
ⲕⲁϣⲟⲩⲗⲓ ,['1'],[],['ⲕⲁϣⲟⲩⲗⲓ'],"[' ""desert fruit""']"
ⲕⲉϩ ,['1'],[],"['ⲕⲉϩ', 'ⲕⲁϩ']","[' ""arm"" (?)']"
ⲕⲱϩ (*) ,['5'],[],"['ⲕⲱϩ', 'ⲕⲁϩϥ', 'ⲕⲁϩⲟⲩ', 'ⲕⲉϩ', 'ⲕⲁϩⲕ', 'ⲕⲁϩⲥ']","[' ""make level""']"
ⲕⲁϫⲓ ,['1'],[],['ⲕⲁϫⲓ'],"[' ""pitcher, bucket""']"
ⲥⲱⲧ (*) ,['4'],[],"['ⲥⲉⲑ', 'ⲥⲉⲧ']","[' ""arura""']"
ⲭⲃⲁ ,['1'],[],"['ϫⲃⲁ', 'ⲭⲃⲁ', 'ⲛⲭⲃⲁ']","[' ""coercion, forced labour""']"
ⲭⲗⲁⲗ ,['1'],[],['ⲭⲗⲁⲗ'],"[' ""chain""']"
ⲭⲗⲁϥⲧ ,['1'],[],"['ⲕⲗⲁϥⲧ', 'ⲭⲗⲁϥⲧ']","[' ""hood, cowl""']"
ⲭⲣⲟ ,['1'],[],"['ⲕⲣⲟ', 'ⲭⲣⲟ']","[' ""shore, farther side""']"
ⲭⲣⲟⲩⲣ ,['1'],[],['ⲭⲣⲟⲩⲣ'],"[' ""frog""']"
ⲭⲟⲓⲁⲕ ,['1'],[' (name of 4th month)'],['ⲭⲟⲓⲁⲕ'],[]
ⲭⲁϥ ,['1'],[],"['ⲕⲁϥ', 'ⲭⲁⲫ', 'ⲭⲁϥ']","[' ""trunk (of tree)""']"
ϣϭⲟⲩⲣ ,['1'],[],['ϣϭⲟⲩⲣ'],"[' ""finger-ring""']"
ϧⲁⲓⲟⲣ ,['1'],[],['ϧⲁⲓⲟⲣ'],"[' ""canal (?) bank""']"
ϩⲟⲕⲗⲉϥ ,['1'],[],"['ϩⲟⲕⲗⲉϥ', 'ⲕⲟϩⲗⲉϥ']","[' ""camel-saddle""']"
ⲉⲗϩⲱⲃ ,['1'],[],"['ⲉⲗϩⲱⲡ', 'ⲉⲗϩⲱⲃ']","[' ""steam, vapour""']"
ⲉⲗϩⲉⲙ ,['5'],[],['ⲉⲗϩⲉⲙ'],"[' ""roar""']"
ⲉⲗϩⲏⲥ ,['1'],[' (m-g uncertain)'],['ⲉⲗϩⲏⲥ'],[]
ⲗⲁ- ,['4'],[],['ⲗⲁ'],"[' ""possessing, endued with""']"
ⲗⲁⲃⲟⲓ ,['1'],[],['ⲗⲁⲃⲟⲓ'],"[' ""lioness, she-bear""']"
ⲗⲟⲃⲗⲉⲃ (*) ,['5'],[],"['ⲗⲱⲃⲗⲉⲃ', 'ⲗⲟⲃⲗⲉⲃ']","[' ""feel violent love""']"
ⲗⲉⲃⲁⲛ ,['1'],[],"['ⲗⲉⲃⲁⲛ', 'ⲗⲁⲃⲱ', 'ⲗⲁⲃⲟ']","[' ""hauling cable""']"
ⲗⲉⲃϣ ,['1'],[],"['ⲗⲉⲡϣ', 'ⲗⲉⲃϣ']","[' ""fuel, brushwood""']"
ⲗⲱⲃϣ (*) ,['5'],[],"['ⲗⲟⲡϣ', 'ⲗⲉⲡϣ', 'ⲗⲟⲃϣϥ', 'ⲗⲟⲃϣⲥ', 'ⲗⲱⲃϣ', 'ⲗⲟⲃϣⲟⲩ', 'ⲗⲟⲃϣ', 'ⲗⲉⲃϣ']","[' ""burn, heat""']"
ⲗⲱⲃϣ ,['1'],[],"['ⲗⲟⲡϣ', 'ⲗⲱⲃϣ']","[' ""crown, coping""']"
ⲗⲉⲓϥⲓ ,['1'],[],['ⲗⲉⲓϥⲓ'],"[' ""cyprinus niloticus""']"
ⲗⲱⲓϩⲓ ,['1'],[],"['ⲗⲟⲓϩⲓ', 'ⲗⲱϩⲓ', 'ⲗⲱⲓϩⲓ']","[' ""mud, filth""']"
ⲗⲓⲕ ,['1'],[],['ⲗⲓⲕ'],"[' ""pot, jar""']"
ⲗⲟⲕ ,['1'],[],['ⲗⲟⲕ'],"[' ""bowl""']"
ⲗⲱⲕ ,['5'],[],"['ⲗⲱⲕ', 'ⲗⲏⲕ']","[' ""be soft, fresh""']"
ⲗⲟⲕⲗⲉⲕ ,['5'],[],"['ⲗⲟⲕⲗⲉⲕ', 'ⲗⲉⲕⲗⲱⲕ']","[' ""soften""']"
ⲗⲁⲕⲙⲓ ,['1'],[],"['ⲗⲁⲕⲙⲓ', 'ⲗⲁⲭⲙⲏ', 'ⲗⲁⲕⲙⲏ']","[' ""piece, fragment""']"
ⲗⲱⲕⲉⲙ (*) ,['5'],[],"['ⲗⲱⲕⲉⲙ', 'ⲗⲟⲕⲉⲙ']","[' ""be moist, sodden""']"
ⲗⲁⲕⲉⲛⲧ ,['1'],[],['ⲗⲁⲕⲉⲛⲧ'],"[' ""frying-pan, cauldron""']"
ⲗⲁⲕⲥⲓ ,['1'],[],['ⲗⲁⲕⲥⲓ'],"[' ""skip, bound""']"
