ID,DICT,MOT,"MOT_TRI,C,60",CD_MOT,TYPE,"REF_LEMME,C,90",id_1,pos_1,id_2,pos_2,id_3,pos_3,id_4,pos_4,id_5,pos_5,id_6,pos_6,id_7,pos_7,id_8,pos_8,id_9,pos_9,id_10,pos_10
3147,DACT,ⲡⲟⲣⲛⲓⲁ,ⲡⲟⲣⲛⲓⲁ,3147,2,314631,3146,31,,,,,,,,,,,,,,,,,,
3148,DACT,"ⲁϩⲏⲩ (in ⲕⲱⲕ ⲁϩⲏⲩ ""undress"")","ⲁϩⲩ  ⲏ2 (in ⲕⲱⲕ ⲁϩⲏⲩ ""undress"")",3148,1,3148 5   3148 9,3148,5,3148,9,,,,,,,,,,,,,,,,
3149,DACT,ⲁϩⲏⲩ,ⲁϩⲩ  ⲏ2,3149,2,3148 9,3148,9,,,,,,,,,,,,,,,,,,
3150,DACT,ⲡⲟⲣⲛⲉⲩⲉ,ⲡⲟⲣⲛⲉⲩⲉ,3150,1,315035,3150,35,,,,,,,,,,,,,,,,,,
3151,DACT,ⲡⲟⲣⲛⲉ,ⲡⲟⲣⲛⲉ,3151,2,315035,3150,35,,,,,,,,,,,,,,,,,,
3152,DACT,ⲉⲗⲡⲓⲥ,ⲉⲗⲡⲓⲥ,3152,2,375031,3750,31,,,,,,,,,,,,,,,,,,
3153,DACT,ⲁϯⲛⲟⲩ,ⲁⲧⲛ  ⲓⲩ1,3153,2,828 9,828,9,,,,,,,,,,,,,,,,,,
3154,DACT,ϣⲁϯⲛⲟⲩ,ϣⲧⲛ ⲁⲓⲩ1,3154,2,828 9,828,9,,,,,,,,,,,,,,,,,,
3155,DACT,"ⲕⲓⲃⲉ ""breast""","ⲕⲃ ⲓⲉ2 ""breast""",3155,1,3155 1,3155,1,,,,,,,,,,,,,,,,,,
3156,DACT,ⲕⲉⲓⲃⲉ,ⲕⲃ ⲓⲉ1,3156,2,3155 1,3155,1,,,,,,,,,,,,,,,,,,
3157,DACT,ⲕⲓⲃⲉ,ⲕⲃ ⲓⲉ2,3157,2,3155 1,3155,1,,,,,,,,,,,,,,,,,,
3158,DACT,"ⲙⲁⲉⲓⲧ ""road, way""","ⲙⲓⲧ ⲁ 1 ""road, way""",3158,1,3158 1,3158,1,,,,,,,,,,,,,,,,,,
3159,DACT,ⲙⲁⲉⲓⲧ,ⲙⲓⲧ ⲁ 1,3159,2,3158 1,3158,1,,,,,,,,,,,,,,,,,,
3160,DACT,ⲛⲁⲛⲉ,ⲛⲛ ⲁⲉ,3160,2,95 5,95,5,,,,,,,,,,,,,,,,,,
3161,DACT,ⲛⲥ,ⲛⲥ,3161,2,14913     8711,149,13,87,11,,,,,,,,,,,,,,,,
3162,DACT,ⲛϥ,ⲛϥ,3162,2,14913     8711,149,13,87,11,,,,,,,,,,,,,,,,
3163,DACT,"ⲡⲓⲧⲉ ""bow""","ⲡⲧ ⲓⲉ2 ""bow""",3163,1,3163 1,3163,1,,,,,,,,,,,,,,,,,,
3164,DACT,ⲡⲓⲧⲉ,ⲡⲧ ⲓⲉ2,3164,2,3163 1,3163,1,,,,,,,,,,,,,,,,,,
3165,DACT,"ⲥⲟⲩⲣⲉ ""thorn, spike, dart""","ⲥⲣ ⲩⲉ1 ""thorn, spike, dart""",3165,1,3165 1,3165,1,,,,,,,,,,,,,,,,,,
3166,DACT,ⲥⲟⲩⲣⲉ,ⲥⲣ ⲩⲉ1,3166,2,3165 1,3165,1,,,,,,,,,,,,,,,,,,
3167,DACT,ⲥⲟⲩⲱⲛ,ⲥⲩⲛ  ⲱ1,3167,2,1253 5,1253,5,,,,,,,,,,,,,,,,,,
3168,DACT,ⲱⲟⲩϣ (unknown vb? Mi 1:16),ⲱⲩϣ  1 (unknown vb? Mi 1:16),3168,1,3168 5,3168,5,,,,,,,,,,,,,,,,,,
3169,DACT,ⲁⲩϣ,ⲁⲩϣ  2,3169,2,3168 5,3168,5,,,,,,,,,,,,,,,,,,
3170,DACT,ⲟⲩⲁϩⲧ,ⲩϩⲧ ⲁ 1,3170,2,609 5   7234 5,609,5,7234,5,,,,,,,,,,,,,,,,
3171,DACT,ϩⲃⲟⲟⲥ,ϩⲃⲥ  ⲟⲟ,3171,2,734 1,734,1,,,,,,,,,,,,,,,,,,
3172,DACT,"ϫⲁⲗϫⲗⲉ ""surround with hedge""","ϫⲗϫⲗ ⲁ  ⲉ 1 ""surround with hedge""",3172,1,3172 5,3172,5,,,,,,,,,,,,,,,,,,
3173,DACT,ϫⲁⲗϫⲗⲉ,ϫⲗϫⲗ ⲁ  ⲉ,3173,2,3172 5   3174 5,3172,5,3174,5,,,,,,,,,,,,,,,,
3174,DACT,"ϫⲁⲗϫⲗⲉ (*) ""(let) drip""","ϫⲗϫⲗ ⲁ  ⲉ 2 (*) ""(let) drip""",3174,1,3174 5,3174,5,,,,,,,,,,,,,,,,,,
3175,DACT,ϫⲱⲗϫⲗ,ϫⲗϫⲗ ⲱ,3175,2,3172 5,3172,5,,,,,,,,,,,,,,,,,,
3176,DACT,ⲥⲟⲩⲱⲛⲟⲩ,ⲥⲩⲛ  ⲱⲩ11,3176,2,1253 5,1253,5,,,,,,,,,,,,,,,,,,
3177,DACT,ⲥⲟⲩⲱⲛⲕ,ⲥⲩⲛⲕ  ⲱ 1,3177,2,1253 5,1253,5,,,,,,,,,,,,,,,,,,
3178,DACT,ⲥⲟⲩⲱⲛⲥ,ⲥⲩⲛⲥ  ⲱ 1,3178,2,1253 5,1253,5,,,,,,,,,,,,,,,,,,
3179,DACT,ⲥⲟⲩⲱⲛⲧ,ⲥⲩⲛⲧ  ⲱ 1,3179,2,1253 5,1253,5,,,,,,,,,,,,,,,,,,
3180,DACT,ⲥⲟⲩⲱⲛϥ,ⲥⲩⲛϥ  ⲱ 1,3180,2,1253 5,1253,5,,,,,,,,,,,,,,,,,,
3181,DACT,"ⲉⲓⲱϩⲉ ""field""","ⲓϩ ⲱⲉ1 ""field""",3181,1,3181 1,3181,1,,,,,,,,,,,,,,,,,,
3182,DACT,ⲉⲓⲱϩⲉ,ⲓϩ ⲱⲉ1,3182,2,3181 1,3181,1,,,,,,,,,,,,,,,,,,
3183,DACT,ⲓⲱϩⲉ,ⲓϩ ⲱⲉ2,3183,2,3181 1,3181,1,,,,,,,,,,,,,,,,,,
3184,DACT,ⲧⲁⲣⲉ- (Temporal),64 ⲧⲁⲣⲉ- (temporal),3184,1,318413,3184,13,,,,,,,,,,,,,,,,,,
3185,DACT,ⲛⲡⲁⲧⲉ,ⲛⲡⲧ  ⲁⲉ,3185,2,281313,2813,13,,,,,,,,,,,,,,,,,,
3186,DACT,ⲛⲡⲁϯ,ⲛⲡⲧ  ⲁⲓ,3186,2,281313,2813,13,,,,,,,,,,,,,,,,,,
3187,DACT,ⲛⲡⲁⲧⲟⲩ,ⲛⲡⲧ  ⲁⲩ1,3187,2,281313,2813,13,,,,,,,,,,,,,,,,,,
3188,DACT,ⲛⲡⲁⲧⲕ,ⲛⲡⲧⲕ  ⲁ,3188,2,281313,2813,13,,,,,,,,,,,,,,,,,,
3189,DACT,ⲛⲡⲁⲧⲛ,ⲛⲡⲧⲛ  ⲁ,3189,2,281313,2813,13,,,,,,,,,,,,,,,,,,
3190,DACT,ⲛⲡⲁⲧⲥ,ⲛⲡⲧⲥ  ⲁ,3190,2,281313,2813,13,,,,,,,,,,,,,,,,,,
3191,DACT,ⲛⲡⲁⲧϥ,ⲛⲡⲧϥ  ⲁ,3191,2,281313,2813,13,,,,,,,,,,,,,,,,,,
3192,DACT,"ⲕⲧⲟ ""cause to build"" (??)","ⲕⲧ  ⲟ 3 ""cause to build"" (??)",3192,1,3192 5,3192,5,,,,,,,,,,,,,,,,,,
3193,DACT,ⲧⲉⲧⲉⲧⲛ,ⲧⲧⲧⲛ ⲉⲉ,3193,2,24013   7139 5,240,13,7139,5,,,,,,,,,,,,,,,,
3194,DACT,"ⲥⲁ ""except, if not""","ⲥ ⲁ 4 ""except, if not""",3194,1,3194 8,3194,8,,,,,,,,,,,,,,,,,,
3195,DACT,ⲡⲟⲛⲏⲣⲟⲛ,ⲡⲟⲛⲏⲣⲟⲛ,3195,3,319531   319634,3195,31,3196,34,,,,,,,,,,,,,,,,
3196,DACT,ⲡⲟⲛⲏⲣⲟⲥ,ⲡⲟⲛⲏⲣⲟⲥ,3196,1,319634,3196,34,,,,,,,,,,,,,,,,,,
3197,DACT,ⲁⲅⲅⲉⲗⲟⲥ,ⲁⲅⲅⲉⲗⲟⲥ,3197,1,319731,3197,31,,,,,,,,,,,,,,,,,,
3198,DACT,ⲡⲁⲛⲧⲟⲕⲣⲁⲧⲱⲣ,ⲡⲁⲛⲧⲟⲕⲣⲁⲧⲱⲣ,3198,1,319831,3198,31,,,,,,,,,,,,,,,,,,
3199,DACT,ⲙⲥⲧⲱⲥ,ⲙⲥⲧⲥ   ⲱ,3199,2,1143 5,1143,5,,,,,,,,,,,,,,,,,,
3200,DACT,ⲙⲥⲧⲱⲟⲩ,ⲙⲥⲧⲩ   ⲱ1,3200,2,1143 5,1143,5,,,,,,,,,,,,,,,,,,
3201,DACT,ⲙⲥⲧⲱϥ,ⲙⲥⲧϥ   ⲱ,3201,2,1143 5,1143,5,,,,,,,,,,,,,,,,,,
3202,DACT,ⲕⲟⲓⲛⲱⲛⲟⲥ,ⲕⲟⲓⲛⲱⲛⲟⲥ,3202,1,320231,3202,31,,,,,,,,,,,,,,,,,,
3203,DACT,ⲕⲟⲓⲛⲟⲛⲟⲥ,ⲕⲟⲓⲛⲟⲛⲟⲥ,3203,2,320231,3202,31,,,,,,,,,,,,,,,,,,
3204,DACT,ϣⲏⲥ,ϣⲥ ⲏ,3204,2,278 5,278,5,,,,,,,,,,,,,,,,,,
3205,DACT,ϣⲁⲥϥ,ϣⲥϥ ⲁ,3205,2,278 5,278,5,,,,,,,,,,,,,,,,,,
3206,DACT,ϣⲁⲥⲟⲩ,ϣⲥ ⲁⲩ1,3206,2,278 5,278,5,,,,,,,,,,,,,,,,,,
3207,DACT,ⲙⲁⲗⲁⲭⲓⲁⲥ,ⲙⲁⲗⲁⲭⲓⲁⲥ,3207,1,320732,3207,32,,,,,,,,,,,,,,,,,,
3208,DACT,ⲗⲏⲙⲙⲁ,ⲗⲏⲙⲙⲁ,3208,1,320831,3208,31,,,,,,,,,,,,,,,,,,
3209,DACT,ⲏⲥⲁⲩ,ⲏⲥⲁⲩ,3209,1,320932,3209,32,,,,,,,,,,,,,,,,,,
3210,DACT,ⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ,ⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ,3210,1,321031,3210,31,,,,,,,,,,,,,,,,,,
3211,DACT,ⲓⲇⲟⲩⲙⲁⲓⲁ,ⲓⲇⲟⲩⲙⲁⲓⲁ,3211,1,321132,3211,32,,,,,,,,,,,,,,,,,,
3212,DACT,~ⲇⲟⲩⲙⲁⲓⲁ,~ⲇⲟⲩⲙⲁⲓⲁ,3212,2,321132,3211,32,,,,,,,,,,,,,,,,,,
3213,DACT,ⲁⲛⲟⲙⲓⲁ,ⲁⲛⲟⲙⲓⲁ,3213,1,321331,3213,31,,,,,,,,,,,,,,,,,,
3214,DACT,ⲑⲩⲥⲓⲁⲥⲧⲏⲣⲓⲟⲛ,ⲑⲩⲥⲓⲁⲥⲧⲏⲣⲓⲟⲛ,3214,1,321431,3214,31,,,,,,,,,,,,,,,,,,
3215,DACT,ⲥⲡⲉⲣⲙⲁ,ⲥⲡⲉⲣⲙⲁ,3215,1,321531,3215,31,,,,,,,,,,,,,,,,,,
3216,DACT,~ⲣⲉ,~ⲣ  ⲉ,3216,2,712 5     5713,712,5,57,13,,,,,,,,,,,,,,,,
3217,DACT,ⲥⲕⲏⲛⲏ,ⲥⲕⲏⲛⲏ,3217,1,321731,3217,31,,,,,,,,,,,,,,,,,,
3218,DACT,"ⲣⲓⲙⲉ ""weep""","ⲣⲙ ⲓⲉ2 ""weep""",3218,1,3218 5,3218,5,,,,,,,,,,,,,,,,,,
3219,DACT,ⲣⲓⲙⲉ,ⲣⲙ ⲓⲉ2,3219,2,3218 5,3218,5,,,,,,,,,,,,,,,,,,
3220,DACT,ⲁⲑⲉⲧⲉⲓ,ⲁⲑⲉⲧⲉⲓ,3220,1,322035,3220,35,,,,,,,,,,,,,,,,,,
3221,DACT,ⲁⲑⲉⲧⲓ,ⲁⲑⲉⲧⲓ,3221,2,322035,3220,35,,,,,,,,,,,,,,,,,,
3222,DACT,ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ (ϩⲓⲗⲏⲙ),ⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ (ϩⲓⲗⲏⲙ),3222,1,322233,3222,33,,,,,,,,,,,,,,,,,,
3223,DACT,~ⲓⲗⲏⲙ,~ⲓⲗⲏⲙ,3223,2,322233,3222,33,,,,,,,,,,,,,,,,,,
3224,DACT,"ⲉϩⲁⲙ ""sigh, groan""","ⲉϩⲙ  ⲁ ""sigh, groan""",3224,1,3224 1,3224,1,,,,,,,,,,,,,,,,,,
3225,DACT,ⲉϩⲁⲙ,ⲉϩⲙ  ⲁ,3225,2,3224 1,3224,1,,,,,,,,,,,,,,,,,,
3226,DACT,ⲕⲧⲁⲓ,ⲕⲧⲓ  ⲁ2,3226,2,853 5,853,5,,,,,,,,,,,,,,,,,,
3227,DACT,ⲕⲧⲁⲛ,ⲕⲧⲛ  ⲁ,3227,2,853 5,853,5,,,,,,,,,,,,,,,,,,
3228,DACT,"ⲟⲩⲓⲉⲓⲃⲉ ""priest""","ⲩⲃ ⲓⲓⲉ121 ""priest""",3228,1,3228 1,3228,1,,,,,,,,,,,,,,,,,,
3229,DACT,ⲟⲩⲓⲉⲓⲃⲉ,ⲩⲃ ⲓⲓⲉ121,3229,2,3228 1,3228,1,,,,,,,,,,,,,,,,,,
3230,DACT,ⲟⲩⲉⲓⲃⲉ,ⲩⲃ ⲓⲉ11,3230,2,3228 1,3228,1,,,,,,,,,,,,,,,,,,
3231,DACT,ⲟⲩⲓⲃⲉ,ⲩⲃ ⲓⲉ12,3231,2,3228 1,3228,1,,,,,,,,,,,,,,,,,,
3232,DACT,ϫⲁⲟⲩⲥ,ϫⲩⲥ ⲁ 1,3232,2,2563 5,2563,5,,,,,,,,,,,,,,,,,,
3233,DACT,ϫⲁⲩⲥ,ϫⲩⲥ ⲁ 2,3233,2,2563 5,2563,5,,,,,,,,,,,,,,,,,,
3234,DACT,ϫⲁⲩⲥⲉ,ϫⲩⲥ ⲁ ⲉ2,3234,2,2563 5,2563,5,,,,,,,,,,,,,,,,,,
3235,DACT,ϫⲁⲩⲥⲟⲩ,ϫⲩⲥ ⲁ ⲩ21,3235,2,2563 5,2563,5,,,,,,,,,,,,,,,,,,
3236,DACT,ϫⲁⲟⲩⲧ,ϫⲩⲧ ⲁ 1,3236,2,2563 5,2563,5,,,,,,,,,,,,,,,,,,
3237,DACT,ϫⲁⲩⲧ,ϫⲩⲧ ⲁ 2,3237,2,2563 5,2563,5,,,,,,,,,,,,,,,,,,
3238,DACT,ϫⲁⲟⲩϥ,ϫⲩϥ ⲁ 1,3238,2,2563 5,2563,5,,,,,,,,,,,,,,,,,,
3239,DACT,ϫⲁⲩϥ,ϫⲩϥ ⲁ 2,3239,2,2563 5,2563,5,,,,,,,,,,,,,,,,,,
3240,DACT,"ⲣⲓ ""sun""","ⲣ ⲓ2 ""sun""",3240,1,3240 1,3240,1,,,,,,,,,,,,,,,,,,
3241,DACT,ⲣⲓ,ⲣ ⲓ2,3241,2,3240 1,3240,1,,,,,,,,,,,,,,,,,,
3242,DACT,"ⲧⲛϩ ""wing""","ⲧⲛϩ    ""wing""",3242,1,3242 1,3242,1,,,,,,,,,,,,,,,,,,
3243,DACT,ⲧⲛϩ,ⲧⲛϩ,3243,2,3242 1,3242,1,,,,,,,,,,,,,,,,,,
3244,DACT,ϩⲓ- (coordinator),ϩ ⲓ2 5 (coordinator),3244,1,3244 8,3244,8,,,,,,,,,,,,,,,,,,
3245,DACT,~ⲓ,~ ⲓ2,3245,2,190 8   3244 8    15111   1631 1,190,8,3244,8,151,11,1631,1,,,,,,,,,,,,
3246,DACT,ⳉⲁⲧⲉϩⲓ,ⳉⲧϩ ⲁⲉⲓ2,3246,2,1631 9,1631,9,,,,,,,,,,,,,,,,,,
3247,DACT,ϩⲓⲑⲓ,ϩⲧϩ ⲓ ⲓ22,3247,2,1631 9,1631,9,,,,,,,,,,,,,,,,,,
3248,DACT,ϩⲓⲧϩⲓ,ϩⲧϩ ⲓ ⲓ22,3248,2,1631 9,1631,9,,,,,,,,,,,,,,,,,,
3249,DACT,ϩⲓⲧⲉϩⲓ,ϩⲧϩ ⲓⲉⲓ22,3249,2,1631 9,1631,9,,,,,,,,,,,,,,,,,,
3250,DACT,ⲡⲁⲧⲁⲥⲥⲉ,ⲡⲁⲧⲁⲥⲥⲉ,3250,1,325035,3250,35,,,,,,,,,,,,,,,,,,
3251,DACT,ⲁⲗⲗⲟⲅⲉⲛⲏⲥ,ⲁⲗⲗⲟⲅⲉⲛⲏⲥ,3251,1,325131,3251,31,,,,,,,,,,,,,,,,,,
3252,DACT,ⲁⲇⲓⲕⲟⲥ,ⲁⲇⲓⲕⲟⲥ,3252,1,325234,3252,34,,,,,,,,,,,,,,,,,,
3253,DACT,ⲁⲛⲟⲙⲟⲥ,ⲁⲛⲟⲙⲟⲥ,3253,1,325334,3253,34,,,,,,,,,,,,,,,,,,
3254,DACT,ⲛⲟⲙⲓⲙⲟⲥ,ⲛⲟⲙⲓⲙⲟⲥ,3254,1,325434,3254,34,,,,,,,,,,,,,,,,,,
3255,DACT,ⲛⲟⲙⲓⲙⲟⲛ,ⲛⲟⲙⲓⲙⲟⲛ,3255,2,325434,3254,34,,,,,,,,,,,,,,,,,,
3256,DACT,ⲧⲁⲗⲉ,ⲧⲗ ⲁⲉ,3256,2,2107 5,2107,5,,,,,,,,,,,,,,,,,,
3257,DACT,"ⲣⲱⳉⲉ ""suffice""","ⲣⳉ ⲱⲉ 1 ""suffice""",3257,1,3257 5,3257,5,,,,,,,,,,,,,,,,,,
3258,DACT,ⲣⲱⳉⲉ,ⲣⳉ ⲱⲉ,3258,2,3257 5   3259 5,3257,5,3259,5,,,,,,,,,,,,,,,,
3259,DACT,"ⲣⲱⳉⲉ ""cleanse, wash""","ⲣⳉ ⲱⲉ 2 ""cleanse, wash""",3259,1,3259 5,3259,5,,,,,,,,,,,,,,,,,,
3260,DACT,"ⲥⲓⲙ ""grass, fodder""","ⲥⲙ ⲓ2 ""grass, fodder""",3260,1,3260 1,3260,1,,,,,,,,,,,,,,,,,,
3261,DACT,ⲥⲓⲙ,ⲥⲙ ⲓ2,3261,2,3260 1,3260,1,,,,,,,,,,,,,,,,,,
3262,DACT,"ⳉ- ""be able to""","ⳉ  1 ""be able to""",3262,1,3262 5,3262,5,,,,,,,,,,,,,,,,,,
3263,DACT,ⳉ,ⳉ,3263,2,3262 5   7179 5,3262,5,7179,5,,,,,,,,,,,,,,,,
3264,DACT,ϩⲩⲡⲟⲙⲓⲛⲉ,ϩⲩⲡⲟⲙⲓⲛⲉ,3264,2,493135,4931,35,,,,,,,,,,,,,,,,,,
3265,DACT,ⲕⲁⲑⲁⲣⲓⲍⲉ,ⲕⲁⲑⲁⲣⲓⲍⲉ,3265,1,326535,3265,35,,,,,,,,,,,,,,,,,,
3266,DACT,ⲓⲟⲩⲇⲁ,ⲓⲟⲩⲇⲁ,3266,3,326633   268732,3266,33,2687,32,,,,,,,,,,,,,,,,
3267,DACT,ⲕⲁⲧⲁⲧⳉⲉ,ⲕⲧⲧⳉ ⲁⲁ ⲉ,3267,2,859 9,859,9,,,,,,,,,,,,,,,,,,
3268,DACT,ⲁⲓⲱⲛ,ⲁⲓⲱⲛ,3268,1,326831,3268,31,,,,,,,,,,,,,,,,,,
3269,DACT,ⲁⲡⲟⲥⲧⲉⲣⲉⲓ,ⲁⲡⲟⲥⲧⲉⲣⲉⲓ,3269,1,326935,3269,35,,,,,,,,,,,,,,,,,,
3270,DACT,ⲁⲡⲟⲥⲧⲉⲣⲓ,ⲁⲡⲟⲥⲧⲉⲣⲓ,3270,2,326935,3269,35,,,,,,,,,,,,,,,,,,
3271,DACT,ⲟⲣⲫⲁⲛⲟⲥ,ⲟⲣⲫⲁⲛⲟⲥ,3271,1,327131,3271,31,,,,,,,,,,,,,,,,,,
3272,DACT,"ϯⲃⲥ ""heel""","ⲧⲃⲥ ⲓ3  ""heel""",3272,1,3272 1,3272,1,,,,,,,,,,,,,,,,,,
3273,DACT,ϯⲃⲥ,ⲧⲃⲥ ⲓ3,3273,2,3272 1,3272,1,,,,,,,,,,,,,,,,,,
3274,DACT,ⲕⲁⲧⲁⲣⲣⲁⲕⲧⲏⲥ (ⲕⲁⲧⲁϩⲣⲁⲕⲧⲏⲥ),ⲕⲁⲧⲁⲣⲣⲁⲕⲧⲏⲥ (ⲕⲁⲧⲁϩⲣⲁⲕⲧⲏⲥ),3274,1,327431,3274,31,,,,,,,,,,,,,,,,,,
3275,DACT,ⲕⲁⲧⲁϩⲣⲁⲕⲧⲏⲥ,ⲕⲁⲧⲁϩⲣⲁⲕⲧⲏⲥ,3275,2,327431,3274,31,,,,,,,,,,,,,,,,,,
3276,DACT,ⲙⲁⲕⲁⲣⲓⲍⲉ,ⲙⲁⲕⲁⲣⲓⲍⲉ,3276,1,327635,3276,35,,,,,,,,,,,,,,,,,,
3277,DACT,~ⲁⲛⲧⲟⲕⲣⲁⲧⲱⲣ,~ⲁⲛⲧⲟⲕⲣⲁⲧⲱⲣ,3277,2,319831,3198,31,,,,,,,,,,,,,,,,,,
3278,DACT,ⲁⲛⲟⲙⲟⲛ,ⲁⲛⲟⲙⲟⲛ,3278,3,327831   325334,3278,31,3253,34,,,,,,,,,,,,,,,,
3279,DACT,ⲕⲁⲧⲁⲗⲁⲗⲉⲓ,ⲕⲁⲧⲁⲗⲁⲗⲉⲓ,3279,1,327935,3279,35,,,,,,,,,,,,,,,,,,
3280,DACT,ⲏⲗⲓⲁⲥ (ϩⲏⲗⲓⲁⲥ),ⲏⲗⲓⲁⲥ (ϩⲏⲗⲓⲁⲥ),3280,1,328032,3280,32,,,,,,,,,,,,,,,,,,
3281,DACT,ϩⲏⲗⲓⲁⲥ,ϩⲏⲗⲓⲁⲥ,3281,2,328032,3280,32,,,,,,,,,,,,,,,,,,
3282,DACT,ⲑⲉⲥⲃⲓⲧⲏⲥ,ⲑⲉⲥⲃⲓⲧⲏⲥ,3282,1,328233,3282,33,,,,,,,,,,,,,,,,,,
3283,DACT,ⲙⲱⲩⲥⲏⲥ,ⲙⲱⲩⲥⲏⲥ,3283,1,328332,3283,32,,,,,,,,,,,,,,,,,,
3284,DACT,ⲭⲱⲣⲏⲃ,ⲭⲱⲣⲏⲃ,3284,1,328433,3284,33,,,,,,,,,,,,,,,,,,
3285,DACT,ⲡⲣⲟⲥⲧⲁⲅⲙⲁ,ⲡⲣⲟⲥⲧⲁⲅⲙⲁ,3285,1,328531,3285,31,,,,,,,,,,,,,,,,,,
3286,DACT,ⲇⲓⲕⲁⲓⲱⲙⲁ,ⲇⲓⲕⲁⲓⲱⲙⲁ,3286,1,328631,3286,31,,,,,,,,,,,,,,,,,,
3287,DACT,ⲡⲣⲟⲫⲏⲧⲏⲥ,ⲡⲣⲟⲫⲏⲧⲏⲥ,3287,1,328731,3287,31,,,,,,,,,,,,,,,,,,
3288,DACT,ⲏⲗⲓⲁⲥ,ⲏⲗⲓⲁⲥ,3288,2,328032,3280,32,,,,,,,,,,,,,,,,,,
3289,DACT,ⲕⲁⲧⲁⲣⲣⲁⲕⲧⲏⲥ,ⲕⲁⲧⲁⲣⲣⲁⲕⲧⲏⲥ,3289,2,327431,3274,31,,,,,,,,,,,,,,,,,,
3290,DACT,ⲉⲁⲓ,ⲉⲓ ⲁ2,3290,2,1113,11,13,,,,,,,,,,,,,,,,,,
3291,DACT,ⲉⲁⲕ,ⲉⲕ ⲁ,3291,2,1113,11,13,,,,,,,,,,,,,,,,,,
3292,DACT,ⲉⲁⲛ,ⲉⲛ ⲁ,3292,2,1113,11,13,,,,,,,,,,,,,,,,,,
3293,DACT,ⲉⲁⲥ,ⲉⲥ ⲁ,3293,2,1113,11,13,,,,,,,,,,,,,,,,,,
3294,DACT,ⲉⲁⲧⲉⲧⲛ,ⲉⲧⲧⲛ ⲁⲉ,3294,2,1113,11,13,,,,,,,,,,,,,,,,,,
3295,DACT,ⲉⲁϥ,ⲉϥ ⲁ,3295,2,1113,11,13,,,,,,,,,,,,,,,,,,
3296,DACT,ⲉⲁⲉⲓ,ⲉⲓ ⲁ1,3296,2,1113,11,13,,,,,,,,,,,,,,,,,,
3297,DACT,"ⲕⲣⲙⲉⲥ ""ash, soot, dust""","ⲕⲣⲙⲥ   ⲉ ""ash, soot, dust""",3297,1,3297 1,3297,1,,,,,,,,,,,,,,,,,,
3298,DACT,ⲕⲣⲙⲉⲥ,ⲕⲣⲙⲥ   ⲉ,3298,2,3297 1,3297,1,,,,,,,,,,,,,,,,,,
3299,DACT,ⲕⲣⲙⲉ,ⲕⲣⲙ   ⲉ,3299,2,3297 1,3297,1,,,,,,,,,,,,,,,,,,
3300,DACT,"ⲕⲣⲙⲧⲥ ""smoke, obscurity""","ⲕⲣⲙⲧⲥ      ""smoke, obscurity""",3300,1,3300 1,3300,1,,,,,,,,,,,,,,,,,,
3301,DACT,ⲕⲣⲙⲧⲥ,ⲕⲣⲙⲧⲥ,3301,2,3300 1,3300,1,,,,,,,,,,,,,,,,,,
3302,DACT,ⲕⲧⲉ,ⲕⲧ  ⲉ,3302,2,853 5,853,5,,,,,,,,,,,,,,,,,,
3303,DACT,"ⲛⲟⲩⲛⲉ ""root""","ⲛⲛ ⲩⲉ1 ""root""",3303,1,3303 1,3303,1,,,,,,,,,,,,,,,,,,
3304,DACT,ⲛⲟⲩⲛⲉ,ⲛⲛ ⲩⲉ1,3304,2,3303 1,3303,1,,,,,,,,,,,,,,,,,,
3305,DACT,"ⲛⲟⲩϫ ""lying, false""","ⲛϫ ⲩ1 ""lying, false""",3305,1,3305 1,3305,1,,,,,,,,,,,,,,,,,,
3306,DACT,ⲛⲟⲩϫ,ⲛϫ ⲩ1,3306,2,3305 1    864 5,3305,1,864,5,,,,,,,,,,,,,,,,
3307,DACT,~ⲟⲩϫ,~ϫ ⲩ1,3307,2,3305 1,3305,1,,,,,,,,,,,,,,,,,,
3308,DACT,ⲛⲛⲟⲩϫ,ⲛⲛϫ  ⲩ1,3308,2,3305 1,3305,1,,,,,,,,,,,,,,,,,,
3309,DACT,ⲛⲁⲣⲉ,ⲛⲣ ⲁⲉ,3309,2,34413   611313    87012     1113,344,13,6113,13,870,12,11,13,,,,,,,,,,,,
3310,DACT,ⲛⲉⲧⲛⲛ,ⲛⲧⲛⲛ ⲉ,3310,2,8711    24413,87,11,244,13,,,,,,,,,,,,,,,,
3311,DACT,ⲟⲩⲁⲓ,ⲩⲓ ⲁ12,3311,2,1835 1   183714,1835,1,1837,14,,,,,,,,,,,,,,,,
3312,DACT,ⲛⲟⲩⲁⲓ,ⲛⲩⲓ  ⲁ12,3312,2,1835 1,1835,1,,,,,,,,,,,,,,,,,,
3313,DACT,ⲛϭⲗⲁⲙ,ⲛϭⲗⲙ   ⲁ,3313,2,627 9,627,9,,,,,,,,,,,,,,,,,,
3314,DACT,"ⲡⲁⳉⲣⲉ ""drug""","ⲡⳉⲣ ⲁ ⲉ ""drug""",3314,1,3314 1,3314,1,,,,,,,,,,,,,,,,,,
