COPT_LEMMA,POS 1,POS 2,FORMS,SENSES
ⲭⲟⲣⲇⲏ,['31'],[],[],[]
ⲁⲗⲓⲗⲁⲓ̈ ,['1'],[' (a kind of locust)'],['ⲁⲗⲓⲗⲁⲓ'],[]
ⲉϭⲱϣ ,['33'],[],"['ⲉϭⲱϣ', 'ⲉϭⲁⲁϣⲉ', 'ⲉϭⲁϣⲉ']","[' ""Cushite, Ethiopian""']"
ⲥⲉϯ ,['1'],[],['ⲥⲉϯ'],"[' ""precocious (fruit)""']"
ⲧⲁⲃⲧⲃⲉ ,['5'],[],['ⲧⲁⲃⲧⲃⲉ'],"[' ""fabricate""']"
ϫⲉϥ ,['1'],[],['ϫⲉϥ'],"[' ""frost""']"
ⲉⲓⲛⲉ ,['1'],[],"['ⲓⲛⲉ', 'ⲉⲓⲛⲉ']","[' ""chain""']"
ⲉⲓⲛⲉ (*) ,['1'],[],"['ⲓⲛⲉ', 'ⲉⲓⲛⲉ']","[' ""thumb""']"
ⲟⲩⲁⲓ̈ⲁⲛⲓⲛ ,['3'],[],"['ⲟⲩⲁⲓⲛⲓⲛ', 'ⲟⲩⲁⲓⲁⲛⲓⲛ', 'ⲟⲩⲁⲉⲓⲁⲛⲓⲛ']","[' ""Greek""']"
ⲅⲁⲗⲓⲗⲁⲓⲁ,['33'],[],[],[]
ⲓⲱⲥⲁⲫⲁⲧ,['33'],[],[],[]
ⲥⲓⲇⲱⲛ,['33'],[],[],[]
ⲧⲩⲣⲟⲥ,['33'],[],[],[]
ⲃⲟⲩⲛⲟⲥ,['31'],[],[],[]
ⲭⲉⲓⲙⲁⲣⲣⲟⲥ,['31'],[],['ⲭⲉⲓⲙⲁⲣⲟⲥ'],[]
ⲙⲉⲣⲏϩ ,['1'],[],['ⲙⲉⲣⲏϩ'],"[' ""spear, javelin""']"
ⲥⲓⲛⲉ ,['1'],[],['ⲥⲓⲛⲉ'],"[' ""ploughshare""']"
ⲱⲙϫ ,['5'],[],['ⲱⲙϫ'],"[' ""wean""']"
ⲱⲥⲏⲉ,['32'],[],[],[]
ⲓⲱⲛⲁⲑⲁⲙ,['32'],[],[],[]
ⲓⲉⲣⲟⲃⲟⲁⲙ,['32'],[],[],[]
ⲓⲱⲁⲥ,['32'],[],[],[]
ⲉⲫⲟⲩⲇ ,['31'],[' (Hebrew ⲉⲫⲱⲇ)'],['ⲉⲫⲟⲩⲇ'],[]
ⲉⲗⲁⲗϣⲟⲩⲱⲟⲩ ,['1'],[],['ⲉⲗⲁⲗϣⲟⲩⲱⲟⲩ'],"[' ""raisin""']"
ⲥⲧⲏⲗⲏ,['31'],[],[],[]
ⲣⲁⲭⲏ (*) ,['1'],[],"['ⲣⲁϫⲏ', 'ⲣⲁⲭⲏ']","[' ""baked cake""']"
ⲉⲫⲣⲁⲓⲙ,['32'],[],[],[]
ⲑⲣϣⲟ ,['5'],[],"['ⲑⲣϣⲁⲛ', 'ⲑⲣϣⲁⲕ', 'ⲑⲣϣⲁⲓ', 'ⲑⲣϣⲁϥ', 'ⲑⲣϣⲁⲩ', 'ⲑⲣϣⲁⲥ', 'ⲑⲣϣⲟ']","[' ""terrify""']"
ⲉⲓⲕⲱⲛ ,['31'],[' (ϩⲓⲕⲱⲛ)'],"['~ⲓⲕⲱⲛ', 'ϩⲓⲕⲱⲛ']",[]
ⲁⲙⲱⲥ ,['32'],[' (ϩⲁⲙⲱⲥ)'],"['ϩⲁⲙⲱⲥ', 'ⲁⲙⲱⲥ']",[]
ⲱⲇⲏ,['31'],[],['ϩⲱⲇⲏ'],[]
ⲉⲗⲕⲉⲥⲁⲓⲟⲥ,['32'],[],['ⲉⲗⲕⲉⲥⲉⲟⲥ'],[]
ⲟⲩⲱϣϥ ,['5'],[],['ⲟⲩⲱϣϥ'],"[' ""wear down, crush""']"
ⲕⲙⲧⲟ ,['1'],[],['ⲕⲙⲧⲟ'],"[' ""earthquake""']"
ⳉⲁⲉⲓⳉ ,['1'],[],"['ⳉⲁⲓⳉ', 'ⳉⲁⲉⲓⳉ']","[' ""dust""']"
ϣϭⲁ (*) ,['1'],[],['ϣϭⲁ'],"[' ""blow, wound""']"
ϣϭⲁ- ,['5'],[],['ϣϭⲁ'],"[' ""strike, clap (hands)""']"
ⲃⲁⲥⲁⲛ(ⲓⲧⲓⲥ),['33'],[],['ⲃⲁⲥⲁⲛ'],[]
ⲕⲁⲣⲙⲏⲗⲟⲥ,['33'],[],['ⲡⲕⲁⲣⲙⲏⲗⲟⲥ'],[]
ⲥⲙⲓⲗⲁⲝ,['31'],[],[],[]
ⲗⲟⲅⲓⲥⲙⲟⲥ,['31'],[],[],[]
ⲕⲟⲗⲩⲙⲃⲏⲑⲣⲁ,['31'],[],[],[]
ⲃⲏⲃ ,['1'],[],['ⲃⲏⲃ'],"[' ""den, lair""']"
ⲙⲟⲩⲥ ,['1'],[],['ⲙⲟⲩⲥ'],"[' ""strap, belt""']"
ⲛⲉⲉⲕⲉ ,['1'],[],"['ⲛⲉⲕϩⲉ', 'ⲛⲉⲕⲉ', 'ⲛⲉⲉⲕⲉ']","[' ""(pains of) travail""']"
ⲡⲁⳉⲥ ,['1'],[],['ⲡⲁⳉⲥ'],"[' ""prey, carrion""']"
ⲧⲉⲣⲱⳉⲧ (thus?) ,['5'],[],"['ⲧⲉⲣⲱⳉⲧⲟⲩ', 'ⲧⲉⲣⲱⳉⲧ']","[' ""suffice""']"
ⲉⲃⲣⲏϭⲉ ,['1'],[],"['~ⲃⲣⲏϭⲉ', 'ϩⲃⲣⲏϭⲉ', 'ⲉⲃⲣⲏϭⲉ']","[' ""lightning""']"
ϫⲏⲣ ,['5'],[],['ϫⲏⲣ'],"[' ""be wanton, merry""']"
"ⳉⲁⲣⲛ-(*), ⳉⲁⲣⲱ⸗",['8'],[],"['ⳉⲁⲣⲱϥ', 'ⳉⲁⲣⲱⲟⲩ', 'ⳉⲁⲣⲱⲥ', 'ⳉⲁⲣⲱⲕ', 'ⳉⲁⲣⲱⲉⲓ', 'ⳉⲁⲣⲛ']",[]
ⲉⲥ ,['1'],[],['ⲉⲥ'],"[' ""old""']"
ϫⲉⲣⲟ ⲁⲃⲁⲗ ,['5'],[],"['ϫⲉⲣⲱϥ', 'ϫⲉⲣⲱⲟⲩ', 'ϫⲉⲣⲱⲥ', 'ϫⲉⲣⲟ']","[' ""burn out, blacken""']"
ϣⲓⲃⲉ ,['1'],[],['ϣⲓⲃⲉ'],"[' ""rust""']"
ϭⲗⲁ (*) ,['1'],[],['ϭⲗⲁ'],"[' ""wave""']"
ⲗⲁⲙϫⲉⲉⲧⲡ ,['1'],[],['ⲗⲁⲙϫⲉⲉⲧⲡ'],"[' ""tar, pitch""']"
ⲣⲏⲥⲉ ,['1'],[],['ⲣⲏⲥⲉ'],"[' ""dust""']"
ⲁⲙⲉⲗⲉⲓⲁ,['31'],[],['ⲁⲙⲉⲗⲓⲁ'],[]
ⲁⲡⲟⲧⲁⲥⲥⲉ,['35'],[],[],[]
ⲉⲛⲇⲩⲙⲁ,['31'],[],[],[]
ⲕⲁⲧⲉⲭⲉ,['35'],[],[],[]
ⲕⲟⲥⲙⲉⲓ,['35'],[],['ⲕⲟⲥⲙⲓ'],[]
ⲙⲉⲗⲟⲥ,['31'],[],[],[]
ⲡⲁⲣⲑⲉⲛⲉⲓⲁ,['31'],[],['ⲡⲁⲣⲑⲉⲛⲓⲁ'],[]
ⲡⲉⲣⲓⲕⲉⲫⲁⲗⲁⲓⲁ,['31'],[],[],[]
ⲡⲣⲁⲝⲓⲥ,['31'],[],['ⲡⲣⲁⲝⲉⲓⲥ'],[]
ⲡⲣⲟⲥⲫⲟⲣⲁ,['31'],[],[],[]
ⲥⲕⲉⲩⲟⲥ,['31'],[],[],[]
ⲥⲡⲟⲩⲇⲁⲍⲉ,['35'],[],[],[]
ⲥⲩⲛⲁⲝⲓⲥ,['31'],[],[],[]
ⲟⲗⲱⲥ ,['39'],[' (ϩⲟⲗⲱⲥ)'],"['ϩⲟⲗⲱⲥ', 'ⲟⲗⲱⲥ']",[]
ⲁⳉⲣⲁ⸗ ,['8'],[],"['ⲁⳉⲣⲁⲉⲓ', 'ⲁⳉⲣⲁϥ', 'ⲁⳉⲣⲁⲩ', 'ⲁⳉⲣⲱⲧⲛⲉ', 'ⲁⳉⲣⲁⲥ', 'ⲁⳉⲣⲁⲛ', 'ⲁⳉⲣⲁⲕ', 'ⲁⳉⲣⲁⲓ', 'ⲁⳉⲣⲟ']","[' ""why ...?""']"
ⲙⲙⲉⲧⲉ ,['9'],[],['ⲙⲙⲉⲧⲉ'],"[' ""only""']"
ⲃⲁϣⲁⲣ ,['1'],[],['ⲃⲁϣⲁⲣ'],"[' ""fox""']"
ⲃⲁϣⲟⲩⲣ ,['1'],[],['ⲃⲁϣⲟⲩⲣ'],"[' ""saw""']"
ⲕⲟⲩⲓ̈ ,['9'],[' (iterated)'],"['ⲕⲟⲩⲓ', 'ⲕⲟⲩⲉⲓ']",[]
ⲡⲁⲣⲙⲟⲩⲧⲉ ,['1'],[' (8th month)'],['ⲡⲁⲣⲙⲟⲩⲧⲉ'],[]
ⲥⲱⲧⲣⲉ ,['5'],[],['ⲥⲱⲧⲣⲉ'],"[' ""turn, twist""']"
ϣⲗ(ϩ)ϥ (*) ,['1'],[],"['ϣⲗϩϥ', 'ϣⲗϥ']","[' ""fear""']"
ϣϭⲗϭⲗⲉ ,['5'],[],['ϣϭⲗϭⲗⲉ'],"[' ""grind, gnash""']"
ϫⲟⲩ ,['5'],[],['ϫⲟⲩ'],"[' ""sing""']"
ⲃⲏⲙⲁ,['31'],[],[],[]
ⲕⲁⲧⲁⲗⲁⲗⲓⲁ,['31'],[],[],[]
ⲟⲙⲓⲗⲓⲁ ,['31'],[' (ϩⲟⲙⲓⲗⲓⲁ)'],['ϩⲟⲙⲓⲗⲓⲁ'],[]
ⲧⲁⲣⲁⲥⲥⲉ,['35'],[],[],[]
ⲥⲉⲓ ,['1'],[],"['~ⲉⲓ', 'ⲥⲓ', 'ⲥⲉⲓ']","[' ""oak""']"
ⲁ,['13'],[' (Second Future)'],"['ⲉⲧⲉⲧⲛⲛⲁ', 'ⲉⲧⲉⲧⲛⲁ', 'ⲉⲩⲛⲁ', 'ⲉϥⲛⲁ', 'ⲉⲥⲛⲁ', 'ⲉⲣⲉⲛⲁ', 'ⲉⲛⲛⲁ', 'ⲉⲕⲛⲁ', 'ⲉⲓⲛⲁ', 'ⲉⲉⲓⲛⲁ', 'ⲁϥⲛⲁ', 'ⲁⲩⲛⲁ', 'ⲁⲧⲉⲧⲛⲛⲁ', 'ⲁⲥⲛⲁ', 'ⲁⲣⲉⲛⲁ', 'ⲁⲛⲛⲁ', 'ⲁⲕⲛⲁ', 'ⲁⲓⲛⲁ', 'ⲁⲉⲓⲛⲁ', 'ⲁⲛⲁ', 'ⲁⲧⲉⲧⲛⲁ', 'ⲁⲣⲛⲁ', 'ⲉⲣⲉ', 'ⲉⲛⲁ', 'ⲁⲣⲉ', 'ⲉ', 'ⲁ']",[]
ⲉ- ⲛⲁ- ,['13'],[' (Circumst. Future)'],"['ⲉⲧⲉⲧⲛⲛⲁ', 'ⲉⲧⲉⲧⲛⲁ', 'ⲉⲩⲛⲁ', 'ⲉϥⲛⲁ', 'ⲉⲥⲛⲁ', 'ⲉⲣⲉⲛⲁ', 'ⲉⲛⲛⲁ', 'ⲉⲕⲛⲁ', 'ⲉⲓⲛⲁ', 'ⲉⲉⲓⲛⲁ', 'ⲉⲣⲉ', 'ⲉⲛⲁ', 'ⲉ']",[]
ⲉⲧⲉ- ⲛⲁ- ,['13'],[' (Rel. Future)'],"['~ⲧϥⲛⲁ', '~ⲧⲉⲧⲛⲛⲁ', '~ⲧⲉⲧⲛⲁ', '~ⲧⲥⲛⲁ', '~ⲧⲛⲛⲁ', '~ⲧⲛⲁ', '~ⲧⲟⲩⲛⲁ', '~ϯⲛⲁ', '~ⲧⲉⲛⲁ', '~ⲧⲕⲛⲁ', 'ⲉⲧϥⲛⲁ', 'ⲉⲧⲥⲛⲁ', 'ⲉⲧⲉⲛⲁ', 'ⲉⲧⲉⲧⲛⲛⲁ', 'ⲉⲧⲛⲛⲁ', 'ⲉⲧⲕⲛⲁ', 'ⲉⲧⲟⲩⲛⲁ', 'ⲉϯⲛⲁ', 'ⲉⲧⲉⲧⲛⲁ', 'ⲉⲧⲛⲁ', '~ⲧⲉⲣⲉ', '~ⲧⲉ', 'ⲉⲧⲉⲣⲉ', 'ⲉⲧⲉ']",[]
First Future,['13'],[],"['^', 'ϥϥⲛⲁ', 'ϯⲁ', 'ϥⲁ', 'ⲧⲛⲁ', 'ϥⲛⲁ', 'ⲧⲉⲧⲛⲛⲁ', 'ⲧⲉⲧⲛⲁ', 'ⲧⲛⲛⲁ', 'ϯⲛⲁ', 'ⲧⲉⲛⲁ', 'ⲥⲟⲩⲛⲁ', 'ⲥⲉⲛⲁ', 'ⲥⲛⲁ', 'ⲕⲛⲁ', 'ⲥⲁ', 'ⲕⲁ']",[]
ⲡⲏⲣϣ ,['1'],[],['ⲡⲏⲣϣ'],"[' ""rust, red blight""']"
ⲥⲁⲩϩⲉ (*) ,['1'],[],"['ⲥⲁⲩϩⲉ', 'ⲥⲁⲟⲩϩⲉ', 'ⲥⲁⲩϩ']","[' ""egg""']"
ⲧⲃⲧ ,['1'],[],['ⲧⲃⲧ'],"[' ""fish""']"
ϭⲁⲙ] ϭⲛϭⲁⲙ ,['5'],[],"['ϭⲛϭⲁⲙ', 'ϭⲙϭⲁⲙ']","[' ""be strong,prevail""']"
ϭⲁⲙ] ϭⲛϭⲁⲙ ,['5'],[],"['ϭⲛϭⲁⲙ', 'ϭⲙϭⲁⲙ']","[' ""be able (to)""']"
ϭⲉⲣⲏϭ ,['1'],[],"['ϭⲉⲣⲏϭ', 'ϭⲉⲣⲉϭⲉ']","[' ""hunter""']"
ⲁⲛⲧⲓⲇⲓⲕⲟⲥ,['34'],[],[],[]
ⲅⲁⲗⲅⲁⲗⲁ,['33'],[],[],[]
ⲓⲁⲣⲉⲓⲙ,['33'],[],[],[]
ⲓⲧⲁⲃⲩⲣⲓⲟⲛ ,['33'],[' (ϩⲓⲧⲁⲃⲩⲣⲓⲟⲛ)'],"['ϩⲓⲧⲁⲃⲩⲣⲓⲟⲛ', '~ⲓⲧⲁⲃⲩⲣⲓⲟⲛ']",[]
ⲗⲉⲩⲕⲟⲥ,['34'],[],['ⲗⲉⲩⲕⲏ'],[]
ⲡⲁⲛⲑⲏⲣ,['31'],[],[],[]
ⲡⲟⲣⲛⲟⲥ,['31'],[],[],[]
ⲥⲕⲁⲛⲇⲁⲗⲟⲛ,['31'],[],[],[]
ⲭⲁⲛⲁⲛⲁⲓⲟⲥ,['33'],[],[],[]
ⲅⲁⲗⲁⲁⲇ,['33'],[],[],[]
ⲡⲁⲣⲁⲃⲁ,['35'],[],[],[]
ⲥⲓⲕⲓⲙⲁ,['33'],[],['ⲥⲓϭⲓⲙⲁ'],[]
ϫⲛⲓⲧ (in ϫⲓ~ ,['1'],[],['ϫⲛⲓⲧ'],"[' ""try""']"
ϭⲗⲓⲗ ,['1'],[],['ϭⲗⲓⲗ'],"[' ""burnt-offering""']"
"ⲉⲅⲕⲣⲩⲫⲓφⲁⲥ, ⲉⲅⲕⲣⲩφⲫⲓⲟⲛ",['31'],[],"['ⲉⲅⲕⲣⲩⲫⲓⲟⲛ', 'ⲉⲅⲕⲣⲩⲫⲓⲁⲥ']",[]
ⲉⲅⲕⲣⲩⲫⲓⲟⲥ,['34'],[],['ⲉⲅⲕⲣⲩⲫⲓⲟⲛ'],[]
ⲕⲁⲩ ,['1'],[],['ⲕⲁⲩ'],"[' ""length of time""']"
ⲥⲁⲛⲉ ,['1'],[],['ⲥⲁⲛⲉ'],"[' ""robber""']"
ⲟⲩⲱϣⲙⲉ ,['5'],[],['ⲟⲩⲱϣⲙⲉ'],"[' ""knead, bruise""']"
"ⲁⲃⲇⲓⲁⲥ, ⲁⲃⲇⲓⲟⲩ",['32'],[],['ⲁⲃⲇⲉⲓⲁⲥ'],[]
ⲛⲁⲅⲉⲃ,['33'],[],['~ⲁⲅⲉⲃ'],[]
ⲑⲁⲓⲙⲁⲛ,['33'],[],[],[]
ⲥⲉⲫⲏⲗⲁ,['33'],[],['ⲥⲉⲫⲏⲗⲁⲛ'],[]
ⲥⲁⲣⲉⲡⲧⲁ,['33'],[],[],[]
ⲉⲫⲣⲁⲑⲁ,['33'],[],[],[]
ⲁⲓⲭⲙⲁⲗⲱⲧⲓⲍⲉ,['35'],[],[],[]
ⲛⲁ,['13'],[' (Future Imperfect)'],"['ⲛⲁϥⲛⲁ', 'ⲛⲁⲩⲛⲁ', 'ⲛⲁⲧⲉⲧⲛⲛⲁ', 'ⲛⲁⲧⲉⲧⲛⲁ', 'ⲛⲁⲥⲛⲁ', 'ⲛⲁⲛⲛⲁ', 'ⲛⲁⲕⲛⲁ', 'ⲛⲁⲓⲛⲁ', 'ⲛⲁⲉⲓⲛⲁ', 'ⲛⲁⲣⲉ', 'ⲉⲛⲁ']",[]
ⲕⲗⲟ (*) ,['1'],[],"['ⲕⲗⲟⲟⲩⲉ', 'ⲕⲗⲟ']","[' ""hole""']"
ⲧⲱϣⲉ ,['1'],[],"['ⲧⲱⲱϣ', 'ⲧⲱϣⲉ', 'ⲧⲱϣ']","[' ""ordinance, destiny""']"
ϫⲗⲗⲉ ,['1'],[],['ϫⲗⲗⲉ'],"[' ""(grapes of) gleaning""']"
ⲁⲅⲱⲛⲓⲍⲉ,['35'],[],[],[]
ⲁⲡⲁⲧⲏ,['31'],[],[],[]
ⲁⲩⲝⲏⲥⲓⲥ,['31'],[],[],[]
ⲇⲓⲱⲕⲉ,['35'],[],[],[]
ⲉⲡⲓⲇⲏⲙⲓⲁ,['31'],[],[],[]
ⲙⲁⲛⲁⲥⲥⲏ,['32'],[],['ⲙⲁⲛⲁⲥⲥⲉ'],[]
ⲙⲟⲛⲟⲅⲉⲛⲏⲥ,['34'],[],[],[]
ⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲥ,['34'],[],"['ⲡⲛⲓⲕⲟⲥ', 'ⲡⲛⲓⲕⲟⲛ', 'ⲡⲛⲓⲕⲏ', 'ⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲛ', 'ⲡⲛⲉⲩⲙⲁⲧⲓⲕⲏ']",[]
ⲭⲉⲓⲙⲱⲛ,['31'],[],[],[]
ⲭⲉⲣⲟⲩⲃⲓⲛ,['31'],[],['ⲭⲉⲣⲟⲩⲃⲉⲓⲛ'],[]
ⲯⲁⲗⲙⲱⲇⲟⲥ,['31'],[],[],[]
ⲃⲁⲃⲩⲗⲱⲛⲓⲟⲥ,['33'],[],[],[]
ⲥⲁⲟⲩⲗ,['32'],[],['ⲥⲁⲟⲩⲓⲗ'],[]
ⲉⲃⲇⲟⲙⲁⲥ ,['31'],[' (ϩⲉⲃⲇⲟⲙⲁⲥ)'],"['ϩⲉⲃⲇⲟⲙⲁⲥ', 'ⲉⲃⲇⲟⲙⲁⲥ']",[]
ⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ,['31'],[],[],[]
ⲕⲁⲓⲛⲟⲥ,['34'],[],['ⲕⲁⲓⲛⲏ'],[]
ⲙⲁⲣⲕⲟⲥ,['32'],[],[],[]
ⲡⲁⲣⲁⲇⲟⲥⲓⲥ,['31'],[],[],[]
ⲁⲗⲕⲉ (*) ,['1'],[],['ⲁⲗⲕⲉ'],"[' ""last day (of month)""']"
ⲙⳉⲓⲣ ,['1'],[' (6th month)'],['ⲙⳉⲓⲣ'],[]
ⲃⲓⲧⲱⲛ,['32'],[],[],[]
ⲅⲣⲁⲫⲏ,['31'],[],[],[]
ⲉⲅⲕⲣⲁⲧⲉⲓⲁ,['31'],[],['ⲉⲅⲕⲣⲁⲧⲓⲁ'],[]
ⲉⲡⲓⲥⲧⲟⲗⲏ,['31'],[],[],[]
ⲉⲫⲏⲃⲟⲥ,['32'],[],[],[]
ⲕⲁⲧⲁⲛⲧⲁ,['35'],[],[],[]
ⲕⲗⲁⲩⲇⲓⲟⲥ,['32'],[],[],[]
ⲕⲟⲕⲕⲟⲥ,['31'],[],[],[]
ⲗⲉⲓⲧⲟⲩⲣⲅⲓⲁ,['31'],[],"['ⲗⲓⲧⲟⲩⲣⲅⲓⲁ', 'ⲗⲓⲧⲟⲩⲣⲅⲉⲓⲁ']",[]
ⲗⲉⲓⲧⲟⲩⲣⲅⲟⲥ,['31'],[],['ⲗⲓⲧⲟⲩⲣⲅⲟⲥ'],[]
ⲛⲓⲛⲉⲩⲉⲓⲧⲏⲥ,['33'],[],['ⲛⲓⲛⲉⲩⲓⲧⲏⲥ'],[]
ⲥⲕⲟⲡⲟⲥ,['31'],[],[],[]
ⲥⲩⲙⲫⲉⲣⲉⲓ,['35'],[],[],[]
ⲟⲩⲁⲗⲉⲣⲓⲟⲥ,['32'],[],[],[]
ⲫⲟⲣⲧⲟⲩⲛⲁⲧⲟⲥ,['32'],[],[],[]
ⲉⲛⲱⲭ,['32'],[],[],[]
ⲍⲱⲟⲛ,['31'],[],[],[]
ⲕⲓⲃⲱⲧⲟⲥ,['31'],[],[],[]
ⲥⲩⲅⲅⲉⲛⲉⲓⲁ,['31'],[],['ⲥⲩⲅⲅⲉⲛⲓⲁ'],[]
ⲉⲩⲑⲩⲥ,['39'],[],[],[]
ⲕⲁⲧⲁⲥⲕⲟⲡⲟⲥ,['31'],[],[],[]
ⲛⲁⲩⲏ,['32'],[],[],[]
ⲉⲗⲡⲓⲍⲉⲓⲛ ,['35'],[' (ϩⲉⲗⲡⲓⲍⲉ)'],"['ⲉⲗⲡⲓⲍⲉ', 'ϩⲉⲗⲡⲓⲍⲉ']",[]
ⲓⲉⲣⲓⲭⲱ ,['33'],[' (ϩⲓⲉⲣⲓⲭⲱ)'],"['ϩⲓⲉⲣⲓⲭⲱ', 'ϩⲓⲉⲣⲉⲓⲭⲱ']",[]
ⲣⲁⲁⲃ ,['32'],[' (ϩⲣⲁⲁⲃ)'],"['ⲣⲁⲁⲃ', 'ⲣⲁⲃ', 'ϩⲣⲁⲁⲃ']",[]
ⲕⲣⲁⲛⲓⲟⲛ,['33'],[],[],[]
ⲕⲓⲑⲁⲣⲁ,['31'],[],[],[]
ⲯⲁⲗⲗⲉⲓⲛ ,['35'],[' (ⲯⲁⲗⲉ)'],"['ⲯⲁⲗⲓ', 'ⲯⲁⲗⲉⲓ', 'ⲯⲁⲗⲉ']",[]
ⲕⲁⲧⲏⲅⲟⲣⲟⲥ,['31'],[],[],[]
ⲡⲁⲣⲇⲁⲗⲓⲥ,['31'],[],[],[]
ⲫⲣⲁⲅⲉⲗⲗⲓⲟⲛ,['31'],[],['ⲫⲣⲁⲅⲉⲗⲓⲟⲛ'],[]
ⲭⲉⲓⲣⲟⲅⲣⲁⲫⲟⲛ,['31'],[],[],[]
ⲥⲏⲉⲓⲣ,['33'],[],[],[]
ϭⲁⲗⲉⲥ (*) ,['1'],[],['ϭⲁⲗⲉⲥ'],"[' ""garment, tunic""']"
ⲕⲱⲥⲉ (*) ,['5'],[],"['ⲕⲱⲥ', 'ⲕⲁⲥϥ', 'ⲕⲱⲛⲥ']","[' ""prepare for burial""']"
ⲙⲁ] demonstr. adverbials,['9'],[],"['ⲁⲡⲓⲙⲁ', 'ⲛⲡⲓⲙⲁ', 'ⲙⲡⲓⲙⲁ']",[]
ⲛⲟⲩⲧ ,['5'],[],['ⲛⲟⲩⲧ'],"[' ""grind, pound""']"
ϥⲟⲩⲉ ,['1'],[],['ϥⲟⲩⲉ'],"[' ""hair""']"
ⳉⲁⲗ ,['1'],[],['ⳉⲁⲗ'],"[' ""molar tooth, tusk""']"
"ⲛⲧⲉ-, ⲛⲧⲉ⸗ ",['8'],[' (*)'],['ⲛⲧⲉ'],[]
ⲃⲁⲣⲱⲧ ,['1'],[],['ⲃⲁⲣⲱⲧ'],"[' ""brass, bronze""']"
ⲙⲁϣⲡⲱⲛⲉ ,['1'],[],['ⲙⲁϣⲡⲱⲛⲉ'],"[' ""ulcer, eruption""']"
ⲙⲁϫⳉ ,['1'],[],['ⲙⲁϫⳉ'],"[' ""girdle""']"
ⲧⲉⲓ̈ⲟⲩⲉ ,['1'],[],['ⲧⲉⲓⲟⲩⲉ'],"[' ""fifty""']"
ⲟⲩⲱϣⲧ ,['5'],[],['ⲟⲩⲱϣⲧ'],"[' ""worship""']"
ⲁⲅⲓⲟⲥ,['34'],[],"['ⲁⲅⲓⲟⲛ', 'ⲁⲅⲓⲁ']",[]
"ⲁⲣⲕⲟⲥ, ⲁⲣⲕⲧⲟⲥ",['31'],[],"['ⲁⲣⲕⲧⲟⲥ', 'ⲁⲣⲕⲟⲥ']",[]
ⲃⲟⲣⲃⲟⲣⲟⲥ,['31'],[],[],[]
ⲇⲓⲁⲕⲣⲓⲥⲓⲥ,['31'],[],[],[]
ⲇⲩⲛⲁⲧⲟⲥ,['34'],[],[],[]
ⲇⲱⲣⲉⲁ,['31'],[],[],[]
ⲉⲅⲕⲣⲁⲧⲉⲩⲉ,['35'],[],[],[]
ⲉⲓⲙⲏ(ⲧⲓ),['37'],[],"['ⲉⲓⲙⲏⲧⲉⲓ', 'ⲉⲓⲙⲏⲧⲓ', 'ⲉⲓⲙⲏ']",[]
ⲉⲣⲩⲑⲣⲟⲥ,['34'],[],['ⲉⲣⲩⲑⲣⲁ'],[]
ⲉⲩⲉⲣⲅⲉⲧⲏⲥ,['31'],[],[],[]
ⲑⲉⲟⲥⲉⲃⲏⲥ,['34'],[],[],[]
ⲕⲁⲙⲓⲛⲟⲥ,['31'],[],['ⲕⲁⲙⲉⲓⲛⲟⲥ'],[]
ⲛⲟⲩⲑⲉⲧⲉⲓ,['35'],[],[],[]
ⲕⲁⲧⲁⲕⲗⲩⲥⲙⲟⲥ,['31'],[],[],[]
ⲡⲁⲣⲁⲅⲅⲉⲗⲓⲁ,['31'],[],[],[]
ⲡⲛⲉⲩⲙⲁⲧⲓⲕⲱⲥ,['39'],[],['ⲡⲛⲓⲕⲱⲥ'],[]
ⲡⲟⲗⲓⲧⲏⲥ,['31'],[],[],[]
ⲡⲣⲟⲛⲟⲓⲁ,['31'],[],[],[]
ⲥⲕⲁⲛⲇⲁⲗⲓⲍⲉ,['35'],[],[],[]
ⲥⲧⲁⲇⲓⲟⲛ,['31'],[],[],[]
ⲥⲧⲣⲁⲧⲉⲩⲙⲁ,['31'],[],[],[]
ⲥⲩⲛⲁⲅⲱⲅⲏ,['31'],[],[],[]
ⲥⲭⲓⲥⲙⲁ,['31'],[],[],[]
ⲧⲁⲝⲓⲥ,['31'],[],[],[]
ⲧⲟⲗⲙⲏⲣⲟⲥ,['34'],[],[],[]
ⲭⲟⲣⲟⲥ ,['31'],[],"['ⲭⲱⲣⲟⲥ', 'ⲭⲟⲣⲟⲥ']","[' ""chorus, choir""']"
ⲭⲱⲣⲟⲥ (*) ,['31'],[],"['ⲭⲱⲣⲟⲥ', 'ⲭⲟⲣⲟⲥ']","[' ""space, region""']"
ⲱⲕⲉⲁⲛⲟⲥ,['31'],[],[],[]
ⲏⲅⲉⲙⲟⲛⲓⲕⲟⲛ ,['31'],[' (ϩⲏⲅⲉⲙⲟⲛⲓⲕⲟⲛ)'],"['ϩⲏⲅⲉⲙⲱⲛⲓⲕⲟⲛ', 'ϩⲏⲅⲉⲙⲟⲛⲓⲕⲟⲛ']",[]
